file,subsystem,category,evidence,replacement,priority,activity,sha256,upstream_sha256,upstream_normalized_sha256,alpha3_equal,review_status
third_party/2ship/CMake/lus-cvars.cmake,game/resources,C,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,7c5fbaf1deb21d0b7a02711c78f57af9779590fa6fa4aee6db2e8b102aca96a8,7c5fbaf1deb21d0b7a02711c78f57af9779590fa6fa4aee6db2e8b102aca96a8,7c5fbaf1deb21d0b7a02711c78f57af9779590fa6fa4aee6db2e8b102aca96a8,False,verified-upstream
third_party/2ship/CMake/Packaging-2.cmake,game/resources,C,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,46a07b73640beda48cd51173b009831e43d28d5159151993dbee8e919295955f,46a07b73640beda48cd51173b009831e43d28d5159151993dbee8e919295955f,46a07b73640beda48cd51173b009831e43d28d5159151993dbee8e919295955f,False,verified-upstream
third_party/2ship/CMake/Packaging.cmake,game/resources,C,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,94232665e4088e5d841914063f1e9e18524711850276a6ffc4e176217a3739dc,94232665e4088e5d841914063f1e9e18524711850276a6ffc4e176217a3739dc,94232665e4088e5d841914063f1e9e18524711850276a6ffc4e176217a3739dc,False,verified-upstream
third_party/2ship/CMake/Utils.cmake,game/resources,C,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,90e742631b0c67425a9e9130e7a286885acc2317cb60c16b1f043ff5ddfb0bd7,90e742631b0c67425a9e9130e7a286885acc2317cb60c16b1f043ff5ddfb0bd7,90e742631b0c67425a9e9130e7a286885acc2317cb60c16b1f043ff5ddfb0bd7,True,verified-upstream
third_party/2ship/CMakeLists.txt,game/resources,C,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,1b1844d2b921f947ef919b0cf2f3790362ae0eba3862fdd685871785842974bf,1b1844d2b921f947ef919b0cf2f3790362ae0eba3862fdd685871785842974bf,1b1844d2b921f947ef919b0cf2f3790362ae0eba3862fdd685871785842974bf,False,verified-upstream
third_party/2ship/decomp_diff.py,game/resources,C,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,2c613a6e7997887cffeb1337d3750e1f9e5e759bb5280d6f5c6b327f1623b9d1,2c613a6e7997887cffeb1337d3750e1f9e5e759bb5280d6f5c6b327f1623b9d1,2c613a6e7997887cffeb1337d3750e1f9e5e759bb5280d6f5c6b327f1623b9d1,False,verified-upstream
third_party/2ship/mm/2s2h/BenGui/BenGui.cpp,game/resources,C+D,Public Gui menu ownership calls only: hide a persisted desktop menu and disable gamepad GUI navigation while Blinky owns handheld input.,no,preserve,source inventory; build membership not inferred,4cffcb9c5ecb5742d0e7332c97f0a75ac8d1db356b9bb660cf6bdddfe0d3746a,5dce961568581d735ecb7c5678f5a7c5d115f14926656b8591152239d144c12e,5dce961568581d735ecb7c5678f5a7c5d115f14926656b8591152239d144c12e,False,verified-review
third_party/2ship/mm/2s2h/BenGui/BenGui.hpp,game/resources,C,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,1aafc9f5edda9820c92dca6eef3bbddff4750fd643205ed586951c97de782b0a,1aafc9f5edda9820c92dca6eef3bbddff4750fd643205ed586951c97de782b0a,1aafc9f5edda9820c92dca6eef3bbddff4750fd643205ed586951c97de782b0a,False,verified-upstream
third_party/2ship/mm/2s2h/BenGui/BenInputEditorWindow.cpp,input,C,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,c3177ce18563869afb8d80df86e0f60ca94bfdf481bf44b60181b92a2e1e80bb,c3177ce18563869afb8d80df86e0f60ca94bfdf481bf44b60181b92a2e1e80bb,c3177ce18563869afb8d80df86e0f60ca94bfdf481bf44b60181b92a2e1e80bb,False,verified-upstream
third_party/2ship/mm/2s2h/BenGui/BenInputEditorWindow.h,input,C,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,99e17b38d56db43a8b1aaf86c5a75f74d51dea24419d9c3cb7771b5337366a62,99e17b38d56db43a8b1aaf86c5a75f74d51dea24419d9c3cb7771b5337366a62,99e17b38d56db43a8b1aaf86c5a75f74d51dea24419d9c3cb7771b5337366a62,False,verified-upstream
third_party/2ship/mm/2s2h/BenGui/BenMenu.cpp,game/resources,C,Restored byte-for-byte official upstream. Historical native ImGui settings were inactive and are removed.,no,preserve,source inventory; build membership not inferred,c1bf207560df6a8203f39c67ad80e7cddcbd4d66c652a6d98957c352c4b0910b,c1bf207560df6a8203f39c67ad80e7cddcbd4d66c652a6d98957c352c4b0910b,c1bf207560df6a8203f39c67ad80e7cddcbd4d66c652a6d98957c352c4b0910b,False,verified-review
third_party/2ship/mm/2s2h/BenGui/BenMenu.h,game/resources,C,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,731e957f95d1281637b467b5da0024c9c054f8717708adfcda0a314ea1e6806b,731e957f95d1281637b467b5da0024c9c054f8717708adfcda0a314ea1e6806b,731e957f95d1281637b467b5da0024c9c054f8717708adfcda0a314ea1e6806b,False,verified-upstream
third_party/2ship/mm/2s2h/BenGui/BenMenuBar.cpp,game/resources,C,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,8d432910354b0a153497d237439b6b6c24058630c2c8f2c6ab4dc626b3ffdb67,8d432910354b0a153497d237439b6b6c24058630c2c8f2c6ab4dc626b3ffdb67,8d432910354b0a153497d237439b6b6c24058630c2c8f2c6ab4dc626b3ffdb67,False,verified-upstream
third_party/2ship/mm/2s2h/BenGui/BenMenuBar.h,game/resources,C,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,f11b43cb6ed26a1bf24a803f2e50005fad3d5cd1b85311e707185828b76cdd9e,f11b43cb6ed26a1bf24a803f2e50005fad3d5cd1b85311e707185828b76cdd9e,f11b43cb6ed26a1bf24a803f2e50005fad3d5cd1b85311e707185828b76cdd9e,False,verified-upstream
third_party/2ship/mm/2s2h/BenGui/BenModals.cpp,game/resources,C,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,96ae77248f1e039be5286d1a28413e3ce6d14d241299af193a6dcc834d219935,96ae77248f1e039be5286d1a28413e3ce6d14d241299af193a6dcc834d219935,96ae77248f1e039be5286d1a28413e3ce6d14d241299af193a6dcc834d219935,False,verified-upstream
third_party/2ship/mm/2s2h/BenGui/BenModals.h,game/resources,C,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,9da8606dfeb9a20c5bcbaaea19167cb77034ea68234e3f1c8e95fea1496dfbad,9da8606dfeb9a20c5bcbaaea19167cb77034ea68234e3f1c8e95fea1496dfbad,9da8606dfeb9a20c5bcbaaea19167cb77034ea68234e3f1c8e95fea1496dfbad,False,verified-upstream
third_party/2ship/mm/2s2h/BenGui/CosmeticEditor.cpp,game/resources,C,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,5d553392f8a3b463731261be90635eb743670d97882114cdcc243cc9acde7dca,5d553392f8a3b463731261be90635eb743670d97882114cdcc243cc9acde7dca,5d553392f8a3b463731261be90635eb743670d97882114cdcc243cc9acde7dca,False,verified-upstream
third_party/2ship/mm/2s2h/BenGui/CosmeticEditor.h,game/resources,C+D,Direct include of GuiWindow defines the public base class used by this header.,no,preserve,source inventory; build membership not inferred,81a65f0620cb14599b60db7fc4c01fd41eab58f7948bfc193c0c9d7426a2d5c1,5837613c593d6884c2dfbf63ea5c2f808e5829a1b4614c5b0af28b2f06d19aea,5837613c593d6884c2dfbf63ea5c2f808e5829a1b4614c5b0af28b2f06d19aea,False,verified-review
third_party/2ship/mm/2s2h/BenGui/CosmeticShading.cpp,game/resources,C,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,b4a9bcde96a03e16bc17b0a4ff993467d7094628f63b794d2ed2d56237758c44,b4a9bcde96a03e16bc17b0a4ff993467d7094628f63b794d2ed2d56237758c44,b4a9bcde96a03e16bc17b0a4ff993467d7094628f63b794d2ed2d56237758c44,False,verified-upstream
third_party/2ship/mm/2s2h/BenGui/CosmeticShading.h,game/resources,C,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,cc6b686dfeb4f7c7fd760d2860bb2c553d731d28ca4975d95492ff8a71e98bac,cc6b686dfeb4f7c7fd760d2860bb2c553d731d28ca4975d95492ff8a71e98bac,cc6b686dfeb4f7c7fd760d2860bb2c553d731d28ca4975d95492ff8a71e98bac,False,verified-upstream
third_party/2ship/mm/2s2h/BenGui/DynamicCosmeticEditor.cpp,game/resources,C,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,b01da4da29391d32dfca5c21fcea23d9a194b38b4531dde87a76d5a5866cc048,b01da4da29391d32dfca5c21fcea23d9a194b38b4531dde87a76d5a5866cc048,b01da4da29391d32dfca5c21fcea23d9a194b38b4531dde87a76d5a5866cc048,False,verified-upstream
third_party/2ship/mm/2s2h/BenGui/HudEditor.cpp,game/resources,C,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,9df24cf0e30558c90ed1b9a774410277c1d0cb29246dc5d6532c4a92ac6f4e35,9df24cf0e30558c90ed1b9a774410277c1d0cb29246dc5d6532c4a92ac6f4e35,9df24cf0e30558c90ed1b9a774410277c1d0cb29246dc5d6532c4a92ac6f4e35,False,verified-upstream
third_party/2ship/mm/2s2h/BenGui/HudEditor.h,game/resources,C,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,6265dedcaf12c747d295d53a9eaf301f1e11b7a3cfb46e47abcf1c0b543f2c43,6265dedcaf12c747d295d53a9eaf301f1e11b7a3cfb46e47abcf1c0b543f2c43,6265dedcaf12c747d295d53a9eaf301f1e11b7a3cfb46e47abcf1c0b543f2c43,False,verified-upstream
third_party/2ship/mm/2s2h/BenGui/InputViewer.cpp,input,C,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,2692337f783df9734d0f2944032132ecb3ad88f3740622c0915375495d94c9f9,2692337f783df9734d0f2944032132ecb3ad88f3740622c0915375495d94c9f9,2692337f783df9734d0f2944032132ecb3ad88f3740622c0915375495d94c9f9,False,verified-upstream
third_party/2ship/mm/2s2h/BenGui/InputViewer.h,input,C,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,55973dcd6a0993e8df587965c7169445448e906f98a16ba4b127247a79ba4a06,55973dcd6a0993e8df587965c7169445448e906f98a16ba4b127247a79ba4a06,55973dcd6a0993e8df587965c7169445448e906f98a16ba4b127247a79ba4a06,False,verified-upstream
third_party/2ship/mm/2s2h/BenGui/Menu.cpp,game/resources,C,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,26efc2b12367b1dc36363c12164aa43b2b3df8643f30168b27d40aaffb82cb53,26efc2b12367b1dc36363c12164aa43b2b3df8643f30168b27d40aaffb82cb53,26efc2b12367b1dc36363c12164aa43b2b3df8643f30168b27d40aaffb82cb53,False,verified-upstream
third_party/2ship/mm/2s2h/BenGui/Menu.h,game/resources,C,Restored byte-for-byte official upstream desktop pop-out behavior; native UI is separate.,no,preserve,source inventory; build membership not inferred,42158aa4f0f4fea1e440152a85c2f92d8b2169936fd9b0c79d834bdde9182472,42158aa4f0f4fea1e440152a85c2f92d8b2169936fd9b0c79d834bdde9182472,42158aa4f0f4fea1e440152a85c2f92d8b2169936fd9b0c79d834bdde9182472,False,verified-review
third_party/2ship/mm/2s2h/BenGui/MenuTypes.h,game/resources,C+D,Restore the public FAST3D_CITRO3D backend label under __3DS__. Menu initialization runs before the native menu is hidden and requires a label for every available backend. The official MM menu implementation and desktop entries remain attributed upstream.,no,preserve,source inventory; build membership not inferred,66b85cce20518856e503232e53d21cad6042c998e67964ee194c7157bdbf1f0f,276894ce935f8ee722007caf4c782458639735bf1c0e1deb1f259e6b25ee7de6,276894ce935f8ee722007caf4c782458639735bf1c0e1deb1f259e6b25ee7de6,False,verified-review
third_party/2ship/mm/2s2h/BenGui/Notification.cpp,game/resources,C,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,94bc45e21b4a012eb5e63d07b3a1b4c80949b1f755221582b801e72097fcb3c2,94bc45e21b4a012eb5e63d07b3a1b4c80949b1f755221582b801e72097fcb3c2,94bc45e21b4a012eb5e63d07b3a1b4c80949b1f755221582b801e72097fcb3c2,False,verified-upstream
third_party/2ship/mm/2s2h/BenGui/Notification.h,game/resources,C,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,ad4fd9a3573f977fa135e4314489737b4be4c8e69a5f5ae64821519ed874a9e9,ad4fd9a3573f977fa135e4314489737b4be4c8e69a5f5ae64821519ed874a9e9,ad4fd9a3573f977fa135e4314489737b4be4c8e69a5f5ae64821519ed874a9e9,False,verified-upstream
